id,title,score,director
tm1185367,White Hot: The Rise & Fall of Abercrombie & Fitch,5.75,Alison Klayman
tm155774,Pomegranates and Myrrh,5.75,Najwa Najjar
tm200926,Heritages,5.75,Philippe Aractingi
tm949382,Looop Lapeta,5.75,Aakash Bhatia
tm424898,Bayonet,5.75,Kyzza Terrazas
tm244197,Replicas,5.75,Jeffrey Nachmanoff
tm415938,No One Will Ever Know,5.75,Jesús Torres Torres
tm959213,My Amanda,5.75,Alessandra de Rossi
tm987599,Best of Stand-up 2020,5.75,
tm1199146,Toscana,5.75,Mehdi Avaz
tm7810,Nightmare in Columbia County,5.75,Royer Young
tm1028026,Irul,5.75,Naseef Yusuf Izuddin
tm1239557,Dhokha: Round D Corner,5.75,Kookie Gulati
tm881984,Maska,5.75,Neeraj Udhwani
tm244521,Catfight,5.75,Onur Tukel
tm98475,We Are Family,5.75,Siddharth P. Malhotra
tm367008,Katt Williams: Great America,5.75,Leslie Small
tm138051,The Gunman,5.75,Pierre Morel
tm931686,Vampires vs. the Bronx,5.75,Oz Rodriguez
tm1054462,The Land,5.75,Maciej Ślesicki
tm1110527,Captain Nova,5.75,Maurice Trouwborst
tm1054462,The Land,5.75,Mateusz Motyka
tm309903,The Little Vampire 3D,5.75,Karsten Kiilerich
tm1054462,The Land,5.75,Filip Hillesland
tm309903,The Little Vampire 3D,5.75,Richard Claus
tm1054462,The Land,5.75,Veronica Andersson
tm1026231,Reframe THEATER EXPERIENCE with you,5.75,Taketoshi Sado
tm451512,Close,5.75,Vicky Jewson
tm1088977,Falling for Christmas,5.75,Janeen Damian
tm132321,Daddy Day Care,5.75,Steve Carr
tm130811,National Security,5.75,Dennis Dugan
tm68632,Semi Sweet,5.75,Joshua Rous
tm977772,40 Sticks,5.75,Victor Gatonye
tm995893,The Crossing,5.75,Ameen Nayfeh
tm219259,Goon: Last of the Enforcers,5.7485,Jay Baruchel
tm404690,Happy Anniversary,5.7475000000000005,Jared Stern
tm979688,Homunculus,5.747,Takashi Shimizu
tm36991,RV,5.7415,Barry Sonnenfeld
tm219699,Phantom,5.7385,Kabir Khan
tm151176,G.I. Joe: The Rise of Cobra,5.7315000000000005,Stephen Sommers
tm242002,Jeff Foxworthy & Larry the Cable Guy: We've Been Thinking,5.7225,Jay Karas
tm897170,Furie,5.717499999999999,Olivier Abbou
tm810494,The 8th Night,5.714,Kim Tae-hyoung
tm1114038,Mako,5.714,Mohamed Hisham Al Rashidi
tm31857,The Pink Panther,5.712,Shawn Levy
tm132647,Gamer,5.7095,Mark Neveldine
tm132647,Gamer,5.7095,Brian Taylor
tm463038,Despite Everything,5.708,Gabriela Tagliavini
tm48239,Ek Main Aur Ekk Tu,5.708,Shakun Batra
tm435125,Morbius,5.7035,Daniel Espinosa
tm145436,The Stepfather,5.7025,Nelson McCormick
tm1165462,Senior Year,5.701499999999999,Alex Hardcastle
tm233533,White Girl,5.7010000000000005,Elizabeth Wood
tm1221677,"Hello, Goodbye, and Everything in Between",5.7005,Michael Lewen
tm428597,Being Napoleon,5.7,Jesse Handsher
tm369452,Sebastián Marcelo Wainraich,5.7,Raúl Campos
tm896976,True: Rainbow Rescue,5.7,
tm58893,Duplicate,5.7,Mahesh Bhatt
tm1201256,Love in the Villa,5.7,Mark Steven Johnson
tm825934,Super Monsters Back to School,5.7,
tm459024,Food on the Go,5.7,Mercedes Cordova
tm832844,Mo Gilligan: Momentum,5.7,Chris Howe
tm1278737,Lesson Plan,5.7,Daniel Markowicz
tm416134,Fernando Sanjiao: Hombre,5.7,Raúl Campos
tm461726,Ghosts of Sugar Land,5.7,Bassam Tariq
tm1246878,Saakini Daakini,5.7,Sudheer Varma
tm1159300,Heart Shot,5.7,
tm830994,Thomas & Friends: Digs & Discoveries,5.7,Dianna Basso
tm830994,Thomas & Friends: Digs & Discoveries,5.7,Joey So
tm429172,The (Silent) War,5.7,Alfonso Cortés-Cavanillas
tm416134,Fernando Sanjiao: Hombre,5.7,Jan Suter
tm147908,Anaamika,5.7,Sekhar Kammula
tm426634,The Day I Lost My Shadow,5.7,K. Rajagopal
tm239707,The Do-Over,5.7,Steven Brill
tm234466,Jonah,5.7,Lô Politi
tm941531,The Beast,5.7,Ludovico Di Martino
tm306680,Grillo vs Grillo,5.7,
tm474496,Mujeres arriba,5.7,Andres Feddersen
tm1271719,Infiesto,5.7,Patxi Amezcua
tm1147120,"The Witcher Bestiary Season 1, Part 2",5.7,
tm1063013,The Father Who Moves Mountains,5.7,Daniel Sandu
tm1265920,The Lost Lotteries,5.7,Prueksa Amaruji
tm369452,Sebastián Marcelo Wainraich,5.7,Jan Suter
tm327926,Panoptic,5.7,Rana Eid
tm233463,Husband Factor: Resurrection,5.7,Kıvanç Baruönü
tm1047416,Mission: Joy - Finding Happiness in Troubled Times,5.699999999999999,Louie Psihoyos
tm858869,Stowaway,5.699999999999999,Joe Penna
tm423624,Ek Ladki Ko Dekha Toh Aisa Laga,5.699999999999999,Shelly Chopra Dhar
tm430104,High Society,5.699999999999999,Byun Hyuk
tm179772,R.I.P.D.,5.699999999999999,Robert Schwentke
tm1038363,America: The Motion Picture,5.699999999999999,Matt Thompson
tm811954,Nenjamundu Nermaiyundu Odu Raja,5.699999999999999,Karthik Venugopalan
tm462037,Mi amigo Alexis,5.699999999999999,Alejandro Fernández Almendras
tm147829,Unspeakable Acts,5.699999999999999,Linda Otto
tm412515,Coffee for All,5.699999999999999,Roly Santos
tm1150051,Christmas with You,5.699999999999999,Gabriela Tagliavini
tm813938,Mike Epps: Only One Mike,5.699999999999999,Kevin Bray
tm1290658,A Night at the Kindergarten,5.699999999999999,Rafal Skalski
tm1150800,Amandla,5.699999999999999,Nerina de Jager
tm412515,Coffee for All,5.699999999999999,Fulvio Iannucci
tm1203328,A Breath of Fresh Air,5.699999999999999,Alessio Lauria
tm320206,#realityhigh,5.699999999999999,Fernando Lebrija
tm137919,New in Town,5.699,Jonas Elmer
tm270987,Sahara,5.694,Aviran Ran
tm1152323,Ms. Pat: Y'all Wanna Hear Something Crazy?,5.693,Robert Townsend
tm832903,Airplane Mode,5.6905,César Rodrigues
tm832916,The Midnight Sky,5.6899999999999995,George Clooney
tm983784,Coming Home in the Dark,5.6875,James Ashcroft
tm77863,Honeymoon Travels Pvt. Ltd.,5.6865,Reema Kagti
tm979182,Red Dot,5.6850000000000005,Alain Darborg
tm1120341,After Ever Happy,5.6845,Castille Landon
tm244519,Birth of the Dragon,5.682,George Nolfi
tm467116,Life Overtakes Me,5.6815,Kristine Samuelson
tm467116,Life Overtakes Me,5.6815,John Haptas
tm1046627,Hypnotic,5.679,Suzanne Coote
tm1046627,Hypnotic,5.679,Matt Angel
tm1227918,Under the Amalfi Sun,5.6705000000000005,Martina Pastori
tm142408,The Pink Panther 2,5.667999999999999,Harald Zwart
tm1049083,Trese After Dark,5.667,
tm910612,The Claus Family,5.6625,Matthias Temmermans
tm418847,The Silence,5.662,John R. Leonetti
tm260272,Little Evil,5.6615,Eli Craig
tm359713,El Camino Christmas,5.656000000000001,David E. Talbert
tm1063878,White Noise,5.6535,Noah Baumbach
tm1063652,Intrusion,5.6530000000000005,Adam Salky
tm1149507,You People,5.651,Kenya Barris
tm1239100,Patton Oswalt: We All Scream,5.65,Patton Oswalt
tm110217,The Nutty Professor,5.65,Tom Shadyac
tm1016833,The Razz Guy,5.65,Udoka Oyeka
tm1057343,Prophetess,5.65,Niyi Akinmolayan
tm57220,One 2 Ka 4,5.65,Shashilal K. Nair
tm423315,Pacíficum,5.65,Mariana Tschudi
tm1282205,Private Lesson,5.65,Kıvanç Baruönü
tm306301,Piercing,5.65,Nicolas Pesce
tm233015,Fitoor,5.65,Abhishek Kapoor
tm252609,'76,5.65,Izu Ojukwu
tm842829,Dead Kids,5.65,Mikhail Red
tm1130275,Mo Amer: Mohammed in Texas,5.65,Jay Chapman
tm458363,Juanita,5.65,Clark Johnson
tm1042481,Riverdance: The Animated Adventure,5.65,Dave Rosenbaum
tm1042481,Riverdance: The Animated Adventure,5.65,Eamonn Butler
tm982569,London Hughes: To Catch A D*ck,5.65,Kristian Mercado Figueroa
tm152843,Swearnet: The Movie,5.65,Warren P. Sonoda
tm315424,An Evening with Beverly Luff Linn,5.65,Jim Hosking
tm53999,Open Season 2,5.65,Matthew O'Callaghan
tm430660,Munafik 2,5.65,Syamsul Yusof
tm1233170,Buba,5.65,Arne Feldhusen
tm851862,Mutiny of the Worker Bees,5.65,Carlos Morett
tm408890,Yucatán,5.65,Daniel Monzón
tm1111518,Farq Khebra,5.65,Sherif Nagib
tm239774,XOXO,5.65,Christopher Louie
tm411288,Nigerian Prince,5.65,Faraday Okoro
tm915354,Girl's Revenge,5.65,Weica Wang
tm414340,Spivak,5.65,Adam Larson Broder
tm1137613,13: The Musical,5.65,Tamra Davis
tm363181,Ladies First,5.65,Shaana Levy
tm363181,Ladies First,5.65,Uraaz Bahl
tm1232634,Sniper: Rogue Mission,5.65,Oliver Thompson
tm212968,Frank and Cindy,5.65,G.J. Echternkamp
tm831387,What Happened to Mr Cha?,5.65,Kim Dong-gyu
tm1213009,Dear Friend,5.65,Vineeth Kumar
tm233196,Jessica Darling's It List,5.65,Ali Scher
tm414340,Spivak,5.65,Anthony Abrams
tm1261882,Jumping from High Places,5.65,Andrea Jublin
tm228213,About Love and Passion,5.65,Kamla Abu Zekry
tm1158752,Carter,5.65,Jung Byung-gil
tm345960,Alan Saldaña: mi vida de pobre,5.65,
tm232953,Sleight,5.65,J.D. Dillard
tm969018,Blade of the 47 Ronin,5.65,Ron Yuan
tm818588,All the Freckles in the World,5.65,Yibrán Asuad
tm163066,Xenos,5.65,Mahdi Fleifel
tm474061,Malibu Rescue,5.65,Savage Steve Holland
tm1307029,Married to Work,5.65,Philippe Bresson
tm1111616,David and the Elves,5.6475,Michał Rogalski
tm893816,Desperados,5.640000000000001,LP
tm681578,The Rental,5.6355,Dave Franco
tm345225,Gurgaon,5.6265,Shanker Raman
tm871330,Full Out 2: You Got This!,5.617,Jeff Deverett
tm1020438,Spiderhead,5.6129999999999995,Joseph Kosinski
tm1110205,This Is Not a Comedy,5.6125,Gabriel Nuncio
tm1110205,This Is Not a Comedy,5.6125,Rodrigo Guardiola
tm866782,One-Way to Tomorrow,5.611,Ozan Açıktan
tm189773,Maya Memsaab,5.603,Ketan Mehta
tm319139,Saaho,5.6,Sujeeth
tm915043,The F**k-It List,5.6,Michael Duggan
tm847678,Romance Doll,5.6,Yuki Tanada
tm1144522,Govinda Govinda,5.6,Thilak
tm834886,Wedy Atkalam,5.6,
tm960924,Kuthiraivaal,5.6,
tm254229,Soldier In the Camp,5.6,Mohamed Yassin
tm362737,Facing Mecca,5.6,Jan-Eric Mack
tm359030,F.R.E.D.I.,5.6,Sean Olson
tm1264211,Wild Is the Wind,5.6,Fabian Medea
tm1151272,Beast,5.6,Nelson Dilipkumar
tm434883,Been So Long,5.6,Tinge Krishnan
tm411528,Enissa Amani: Ehrenwort,5.6,Max Amini
tm833382,Keeping the Bees,5.6,Eylem Kaftan
tm845512,Horse Girl,5.6,Jeff Baena
tm346390,Brad Paisley's Comedy Rodeo,5.6,Jay Chapman
tm985747,I Missed You,5.6,Mag Hsu
tm336084,Echcharikkai,5.6,K. M. Sarjun
tm918373,Malibu Rescue: The Next Wave,5.6,Savage Steve Holland
tm178234,Blind Intersections,5.6,Lara Saba
tm877746,Krishna and His Leela,5.6,
tm1038369,Good on Paper,5.6,Kim Gatewood
tm452578,Miranda Sings Live... Your Welcome,5.6,Marcus Raboy
tm912415,Urzila Carlson: Overqualified Loser,5.6,Hayden Guppy
tm1068632,Bartkowiak,5.6,Daniel Markowicz
tm1064532,Deep,5.6,Thanabodee Uawithya
tm1064532,Deep,5.6,Sita Likitvanichkul
tm370781,Natalia Valdebenito: El especial,5.6,Jan Suter
tm562821,Grandmother's Farm Part 2,5.6,
tm370781,Natalia Valdebenito: El especial,5.6,Raúl Campos
tm1064532,Deep,5.6,Adirek Wattaleela
tm1064532,Deep,5.6,Apirak Samudkitpaisan
tm893510,What are the Odds?,5.6,Fiona Woodman
tm1075596,Monster Hunter: Legends of the Guild,5.6,Steve Yamamoto
tm812593,Feo pero Sabroso,5.6,Fernando Ayllón
tm858471,The Bridge,5.6,
tm349140,Joaquín Reyes: Una y no más,5.6,
tm1265788,Stromboli,5.6,Michiel van Erp
tm243121,Mascots,5.6,Christopher Guest
tm675214,Mokalik (Mechanic),5.6,Kunle Afolayan
tm465427,Maria,5.6,Pedring Lopez
tm232090,Snervous Tyler Oakley,5.6,Amy Rice
tm1000185,Squared Love,5.6,Filip Zylber
tm831934,The Millions,5.6,Tunde Apalowo
tm137869,Wild Card,5.6,Simon West
tm430120,Belmonte,5.6,Federico Veiroj
tm51083,A Stoning in Fulham County,5.6,Larry Elikann
tm1160484,Donkeyhead,5.6,Agam Darshi
tm1092958,No One Gets Out Alive,5.6,Santiago Menghini
tm320249,Maria Bamford: Old Baby,5.6,Jessica Yu
tm1070032,Black Island,5.6,Miguel Alexandre
tm1207099,Jane Fonda & Lily Tomlin: Ladies Night Live,5.6,Ryan Polito
tm499724,The Delivery Boy,5.6,Adekunle Nodash Adejuyigbe
tm373864,Agustín Aristarán: Soy Rada,5.6,Mariano Baez
tm362180,"Ram Dass, Going Home",5.6,Derek Peck
tm1064532,Deep,5.6,Jetarin Ratanaserikiat
tm985747,I Missed You,5.6,Chih-yen Hsu
tm1161601,Ben & Jody,5.5875,Angga Dwimas Sasongko
tm847998,Hubie Halloween,5.587,Steven Brill
tm420455,Rim of the World,5.5855,McG
tm1023388,Madame Claude,5.585,Sylvie Verheyde
tm983787,Ava,5.583500000000001,Tate Taylor
tm554944,Love Wedding Repeat,5.5809999999999995,Dean Craig
tm330005,The Happytime Murders,5.5705,Brian Henson
tm285298,Naked,5.567,Michael Tiddes
tm1087160,Fever Dream,5.563000000000001,Claudia Llosa
tm938227,Dolly Parton's Christmas on the Square,5.5625,Debbie Allen
tm452440,Cinderela Pop,5.5525,Bruno Garotti
tm371622,Malena Pichot: Estupidez compleja,5.550000000000001,Raúl Campos
tm322210,Bomb Scared,5.550000000000001,Borja Cobeaga
tm370436,The Breaker Upperers,5.550000000000001,Jackie van Beek
tm451269,Born Beautiful,5.550000000000001,Percival M. Intalan
tm370436,The Breaker Upperers,5.550000000000001,Madeleine Sami
tm246870,Lavender,5.550000000000001,Ed Gass-Donnelly
tm451852,The 3rd Eye 2,5.550000000000001,Rocky Soraya
tm347060,Poster Boys,5.550000000000001,Shreyas Talpade
tm207668,ABCD 2,5.550000000000001,Remo D'Souza
tm1099320,Convergence: Courage in a Crisis,5.550000000000001,Orlando von Einsiedel
tm1019177,The Colony,5.550000000000001,Tim Fehlbaum
tm996040,Forever Out of My League,5.550000000000001,Claudio Norza
tm371622,Malena Pichot: Estupidez compleja,5.550000000000001,Jan Suter
tm376709,Jani Dueñas: Grandes fracasos de ayer y hoy,5.550000000000001,Jan Suter
tm675154,Malaal,5.550000000000001,Mangesh Hadawale
tm376709,Jani Dueñas: Grandes fracasos de ayer y hoy,5.550000000000001,Raúl Campos
tm477006,Psycho,5.550000000000001,Mysskin
tm311898,Small Crimes,5.55,E.L. Katz
tm290831,Fun Mom Dinner,5.55,Alethea Jones
tm833216,Things Heard & Seen,5.55,Shari Springer Berman
tm68191,My Führer,5.55,Dani Levy
tm1239684,Elesin Oba: The King's Horseman,5.55,Biyi Bandele
tm1187617,Me Time,5.55,John Hamburg
tm428073,When Angels Sleep,5.55,Gonzalo Bendala
tm155460,Rocky V,5.55,John G. Avildsen
tm833216,Things Heard & Seen,5.55,Robert Pulcini
tm471922,An Easy Girl,5.55,Rebecca Zlotowski
tm368729,My Birthday Song,5.55,Samir Soni
tm146099,I Can Do Bad All By Myself,5.55,Tyler Perry
tm851133,The Set Up,5.55,Niyi Akinmolayan
tm1134087,Borrego,5.55,Jesse Harris
tm898474,The Swarm,5.55,Just Philippot
tm837802,Luccas Neto in: Children's Day,5.55,Lucas Margutti
tm351181,Turkish Dance School,5.55,Burak Aksak
tm76399,A Love Story,5.55,Maryo J. de los Reyes
tm1267296,R.I.P.D. 2: Rise of the Damned,5.55,Paul Leyden
tm39771,Resident Evil: Retribution,5.55,Paul W. S. Anderson
tm863280,Showtime 1958,5.55,Anwardi Jamil
tm1102151,Bright: Samurai Soul,5.55,Kyohei Ishiguro
tm239286,The Cloverfield Paradox,5.55,Julius Onah
tm1219931,Heart Parade,5.55,Filip Zylber
tm1083293,Windfall,5.54,Charlie McDowell
tm157062,Anjaan,5.537,N. Linguswamy
tm344173,All I Wish,5.5365,Susan Walter
tm332071,Velvet Buzzsaw,5.5295000000000005,Dan Gilroy
tm1028298,He's All That,5.526,Mark Waters
tm823350,Luccas Neto in: Summer Camp,5.525,Lucas Margutti
tm1231633,End of the Road,5.515499999999999,Millicent Shelton
tm457296,Kevin Hart's Guide to Black History,5.5115,Tom Stern
tm287041,Jailbreak,5.511,Jimmy Henderson
tm1119136,Game Changer,5.51,Tiwa Moeithaisong
tm363878,Aiyaary,5.51,Neeraj Pandey
tm148642,Happy New Year,5.5085,Farah Khan
tm948916,The Scary House,5.5075,Daniel Prochaska
tm1078733,Royalteen,5.507,Per-Olav Sørensen
tm1095880,You vs. Wild: Out Cold,5.5055,Ben Simms
tm372662,The Skin of the Wolf,5.504,Samu Fuentes
tm502151,A Remarkable Tale,5.5009999999999994,Marina Seresesky
tm1062260,Mom Is Pregnant,5.5,
tm904964,Super Senior Heroes,5.5,Karthik Kumar
tm426367,Coco y Raulito: Carrusel de ternura,5.5,Jan Suter
tm426367,Coco y Raulito: Carrusel de ternura,5.5,Raúl Campos
tm1261146,Kev Adams: The Real Me,5.5,Jeremie Levypon
tm1165118,UFO,5.5,Onur Bilgetay
tm918962,Fearless,5.5,Cory Edwards
tm27480,American Pie Presents: The Naked Mile,5.5,Joe Nussbaum
tm845370,After the Raid,5.5,Rodrigo Reyes
tm1142517,The Witcher: Fireplace,5.5,
tm350607,Escape from Mr. Lemoncello's Library,5.5,Scott McAboy
tm977997,Captain Underpants: Mega Blissmas,5.5,Erik Kling
tm929630,A New York Christmas Wedding,5.5,Otoja Abit
tm458553,Wine Country,5.5,Amy Poehler
tm141648,Seventh Son,5.5,Sergei Bodrov
tm1073510,SAS: Red Notice,5.5,Magnus Martens
tm206698,Ouija: Origin of Evil,5.5,Mike Flanagan
tm904862,Just Say Yes,5.5,Appie Boudellah
tm904862,Just Say Yes,5.5,Aram van de Rest
tm316744,Lucas Brothers: On Drugs,5.5,Jay Chapman
tm1118865,7 Women and a Murder,5.5,Alessandro Genovesi
tm46867,Kuselan,5.5,P. Vasu
tm1003856,Attack on Finland,5.5,Aku Louhimies
tm499045,Occupation: Rainfall,5.5,Luke Sparke
tm408871,Jefe,5.5,Sergio Barrejón
tm815509,Elf Pets: A Fox Cub's Christmas Tale,5.5,Chanda Bell
tm319477,Rodney King,5.5,Spike Lee
tm143757,Search Party,5.5,Tesia Joy Walker
tm422510,Al-Khawaga's Dilemma,5.5,Peter Mimi
tm922532,Freaks – You're One of Us,5.5,Felix Binder
tm134791,Unfriended,5.5,Levan Gabriadze
tm224577,Phone Swap,5.5,Kunle Afolayan
tm440946,Christmas with a View,5.5,Justin G. Dyck
tm986017,Gatao: The Last Stray,5.5,Jui-Chih Chiang
tm195764,6 Years,5.5,Hannah Fidell
tm227523,Fifty,5.5,Biyi Bandele
tm459329,Firebrand,5.5,Aruna Raje
tm1264142,The Takeover,5.5,Annemarie van de Mond
tm1257319,DEAW #13 Udom Taephanich Stand Up Comedy Show,5.5,Udom Taepanich
tm1259499,Robbing Mussolini,5.5,Renato De Maria
tm440678,Revenger,5.4990000000000006,Lee Seung-Won
tm411311,King of Thieves,5.4985,James Marsh
tm1185421,David Spade: Nothing Personal,5.491,Ryan Polito
tm501222,Twin Murders: The Silence of the White City,5.4885,Daniel Calparsoro
tm450673,The Last Laugh,5.4875,Greg Pritikin
tm244325,Mute,5.4855,Duncan Jones
tm233121,Dedemin Fişi,5.484,Meltem Bozoflu
tm145216,D@bbe 5: Curse of the Jinn,5.4835,Hasan Karacadag
tm328175,Budapest,5.477,Xavier Gens
tm1091823,Boomika,5.475,R. Rathindran Prasad
tm411958,Ibiza,5.4725,Alex Richanbach
tm413660,In the Tall Grass,5.468500000000001,Vincenzo Natali
tm448707,CBI 5: The Brain,5.4665,K. Madhu
tm1248616,Blackout,5.464,Sam Macaroni
tm883070,David Batra: Elephant in The Room,5.45,Jon Rudberg
tm1022893,Dynasty Warriors,5.45,Roy Chow Hin-Yeung
tm872496,Autumn Girl,5.45,Katarzyna Klimkiewicz
tm1000037,Je suis Karl,5.45,Christian Schwochow
tm883070,David Batra: Elephant in The Room,5.45,David Batra
tm282988,Dieter Nuhr: Nuhr in Berlin,5.45,Volker Weicker
tm1038344,Awake,5.45,Mark Raso
tm326102,Qila,5.45,Umesh Mehra
tm823545,Disappearance at Clifton Hill,5.45,Albert Shin
tm481188,Isoken,5.45,Jadesola Osiberu
tm496588,Azali,5.45,Kwabena Gyansah
tm881575,Velvet Colección: Grand Finale,5.45,Gustavo Ron
tm896246,George Lopez: We'll Do It for Half,5.45,Troy Miller
tm947555,Sarah Cooper: Everything's Fine,5.45,Natasha Lyonne
tm135307,Blackhat,5.45,Michael Mann
tm232947,Brahman Naman,5.45,Qaushiq Mukherjee
tm374395,Vanjagar Ulagam,5.449999999999999,Manoj Beedha
tm1264411,To Russia with Love,5.449999999999999,Veronica Velasco
tm912399,We Are One,5.449999999999999,Stéphane de Freitas
tm356563,The Stolen,5.449999999999999,Niall Johnson
tm299677,Hold the Dark,5.449999999999999,Jeremy Saulnier
tm1095775,Plan A Plan B,5.449999999999999,Shashanka Ghosh
tm53360,Blood Money,5.449999999999999,Vishal Mahadkar
tm300056,Holy Goalie,5.449999999999999,Curro Velázquez
tm461907,Rakkhosh,5.449999999999999,Abhijit Kokate
tm461907,Rakkhosh,5.449999999999999,Srivinay Salian
tm29555,Friends with Money,5.449999999999999,Nicole Holofcener
tm230524,"Chatô, The King of Brazil",5.448,Guilherme Fontes
tm183176,A Second Chance,5.4425,Clay Glen
tm321224,"Game Over, Man!",5.439,Kyle Newacheck
tm181092,Race 2,5.4384999999999994,Mustan Alibhai Burmawalla
tm181092,Race 2,5.4384999999999994,Abbas Alibhai Burmawalla
tm1030495,Two,5.436,Mar Targarona
tm1030495,Two,5.436,Mike Hostench
tm974366,We Can Be Heroes,5.4239999999999995,Robert Rodriguez
tm1087383,JJ+E,5.422499999999999,
tm1235985,Old People,5.4135,Andy Fetscher
tm311319,Manhunt,5.41,John Woo
tm172353,Bbuddah Hoga Terra Baap,5.4,Puri Jagannadh
tm1111283,Uncle Naji,5.4,Ahmed Zain
tm176553,Doctor Bello,5.4,Tony Abulu
tm148467,Dikkulu Choodaku Ramayya,5.4,Trikoti
tm818786,Menendez: The Day of the Lord,5.4,Santiago Alvarado
tm473601,The Son,5.4,Sebastián Schindel
tm217986,Bangistan,5.4,Karan Anshuman
tm879685,The Perfect Family,5.4,
tm893680,Jo Koy: In His Elements,5.4,Michael McKay
tm16812,Bandie,5.4,Alo Sarkar
tm435487,Suzzanna: Buried Alive,5.4,Anggy Umbara
tm186161,Boss,5.4,Anthony D'Souza
tm936236,Cadaver,5.4,Jarand Herdal
tm1058761,Biko,5.4,Teng Bee
tm322200,Superlopez,5.4,Javier Ruiz Caldera
tm1102856,The Four of Us,5.4,Florian Gottschick
tm1000619,Radhe Shyam,5.4,Radha Krishna Kumar
tm443073,"Out of Many, One",5.4,Nanfu Wang
tm228242,A Very Murray Christmas,5.4,Sofia Coppola
tm368241,Duck Butter,5.4,Miguel Arteta
tm465724,See You Yesterday,5.4,Stefon Bristol
tm960503,Viking Wolf,5.4,Stig Svendsen
tm851860,Alex Fernández: The Best Comedian in the World,5.4,Alex Diaz
tm866495,Love Like the Falling Rain,5.4,Lasja Fauzia Susatyo
tm831125,American Factory: A Conversation with the Obamas,5.4,Yoruba Richen
tm443073,"Out of Many, One",5.4,John Hoffman
tm435487,Suzzanna: Buried Alive,5.4,Rocky Soraya
tm177224,Gori Tere Pyaar Mein,5.4,Punit Malhotra
tm1044289,Interceptor,5.4,Matthew Reilly
tm849871,Death Can Wait,5.4,Fernando Ayllón
tm810642,Manmadhudu 2,5.4,Rahul Ravindran
tm945283,Hand Rolled Cigarette,5.4,Chan Kin-long
tm313118,"Love, Surreal and Odd",5.3870000000000005,Yılmaz Erdoğan
tm327951,The Doll 2,5.384,Rocky Soraya
tm305227,Daniel Sosa: Sosafado,5.375,Raúl Campos
tm305227,Daniel Sosa: Sosafado,5.375,Jan Suter
tm494731,Sextuplets,5.374499999999999,Michael Tiddes
tm851128,Bigbug,5.3675,Jean-Pierre Jeunet
tm375681,S Storm,5.3655,David Lam
tm351720,The Most Assassinated Woman in the World,5.359,Franck Ribière
tm1049265,My Wonderful Life,5.3565000000000005,Lukasz Grzegorzek
tm826875,Back to School,5.356,Rémy Four
tm826875,Back to School,5.356,Julien War
tm822167,The Panti Sisters,5.35,Jun Robles Lana
tm816432,Bypass Road,5.35,Naman Nitin Mukesh
tm1089308,Learn to Swim,5.35,Thyrone Tommy
tm266685,Sandy Wexler,5.35,Steven Brill
tm361588,Mission Kathmandu: The Adventures of Nelly & Simon,5.35,Pierre Greco
tm187118,What the Fish,5.35,Gurmmeet Singh
tm324870,Dude,5.35,Olivia Milch
tm211510,Incarnate,5.35,Brad Peyton
tm307767,Baadshaho,5.35,Milan Luthria
tm1027177,Sarbath,5.35,delsar
tm1196461,The Assistant,5.35,Adrian Teh
tm353358,47 Meters Down: Uncaged,5.35,Johannes Roberts
tm848443,World Famous Lover,5.35,Kranthi Madhav
tm166810,Michael,5.35,Ribhu Dasgupta
tm1239051,Whitney Cummings: Jokes,5.35,Marcus Raboy
tm1269414,Don't Leave,5.35,Ozan Açıktan
tm998726,Sentinelle,5.35,Julien Leclercq
tm361588,Mission Kathmandu: The Adventures of Nelly & Simon,5.35,Nancy Florence Savard
tm476708,Kids on the Block,5.35,Tuğçe Soysop
tm439163,Brahms: The Boy II,5.346500000000001,William Brent Bell
tm973335,The Body,5.342499999999999,Jeethu Joseph
tm228839,Ali Baba and the 7 Dwarfs,5.3365,Cem Yılmaz
tm890013,Lulli,5.3305,César Rodrigues
tm416121,Kuntilanak,5.33,Rizal Mantovani
tm420989,Father of the Year,5.307,Tyler Spindel
tm1120509,Never Back Down: Revolt,5.304,Kellie Madison
tm312577,Fullmetal Alchemist,5.300000000000001,Fumihiko Sori
tm954543,Wheels of Fortune,5.300000000000001,Shaun Paul Piccinino
tm922429,The Block Island Sound,5.300000000000001,Kevin McManus
tm922429,The Block Island Sound,5.300000000000001,Matthew McManus
tm91125,Fida,5.300000000000001,Ken Ghosh
tm855340,Thalaivii,5.300000000000001,A. L. Vijay
tm366383,Deliha 2,5.300000000000001,Gupse Özay
tm838007,Dolly Kitty and Those Twinkling Stars,5.300000000000001,Alankrita Shrivastava
tm370392,The Week Of,5.300000000000001,Robert Smigel
tm814644,Coffee & Kareem,5.3,Michael Dowse
tm375547,El club de los buenos infieles,5.3,Lluís Segura
tm359658,The 3rd Eye,5.3,Rocky Soraya
tm456983,Mauli,5.3,Aditya Sarpotdar
tm1037800,Soy Rada: Serendipity,5.3,Iban del Campo
tm478066,Subira,5.3,Ravneet Sippy Chadha
tm472961,After Maria,5.3,Nadia Hallgren
tm368538,MILF,5.3,Axelle Laffont
tm834230,The Silence of the Marsh,5.3,Marc Vigil
tm830833,"Hello, Privilege. It's Me, Chelsea",5.3,Alex Stapleton
tm931436,Welcome to Sudden Death,5.3,Dallas Jackson
tm1159627,"Mirror, Mirror",5.3,Marc Crehuet
